,Order,Destination,Address,Tag,DriveCourseID,PlaceID,latitude,longitude,LocalID
87,5,향일암(여수),전라남도 여수시 돌산읍 향일암로 60,#15_16한국관광100선 #2023_설날_소원 #2024_여행가는달과함께하는_발도장여행지 #BTS #bts여행 #bts투어 #관광지 #관음기도도량 #나홀로여행 #바다풍경 #불교 #불교문화 #사찰 #사찰여행 #여수10경 #여수가볼만한곳 #여수사찰 #여수섬마을 #여수여행 #여수일출명소 #여수향일암 #역사 #영구암 #일출명소 #일출일몰명소 #자연환경 #전남 #전남권 #전라권 #전라남도여행 #전망좋은곳 #전통사찰 #종교 #한국관광100선 #한국불교 #향일암(여수) #휴식하기좋은곳 #힐링 #힐링여행,18,88,34.5937941993736,127.802987946603,6
88,1,삼탄아트마인,강원특별자치도 정선군 고한읍 함백산로 1445-44,#가족체험여행 #강원권 #강원도_여행지_추천 #강원웰니스관광지 #관광지 #근대산업유산 #리모델링공간 #문화콘텐츠산업 #박물관 #복합문화공간 #산업관광 #산업관광지 #삼탄아트마인 #아이와함께 #역사공부 #역사속으로 #역사이야기 #역사탐험 #웰니스관광 #이색체험 #재생공간 #전시관 #정선웰니스관광 #체험학습 #친구와함께,19,89,37.1850515002253,128.883521694438,2
89,2,검룡소 (강원고생대 국가지질공원),강원특별자치도 태백시 창죽동,#강원고생대 #강원고생대_국가지질공원 #검룡소 #경치좋은곳 #관광지 #국가지질공원 #자연 #자연관광지 #자연발생 #자연속으로 #자연여행 #자연좋은곳 #자연풍경 #자연환경 #지질공원 #지질명소 #태백산,19,90,37.2334427302758,128.956898717214,2
90,3,정암사 수마노탑,강원특별자치도 정선군 고한읍 함백산로 1410,#가족여행 #강원권 #강원웰니스관광지 #관광지 #기차여행 #나들이 #당일치기여행 #사찰&산사 #서울근교여행 #수마노탑 #아이와함께 #역사 #웰니스관광 #자연좋은곳 #전통&역사문화체험 #정선웰니스관광 #정암사 #정암사수마노탑 #체험학습 #친구와함께 #힐링,19,91,37.1830165620996,128.892560560817,2
91,4,사북 탄광문화관광촌,강원특별자치도 정선군 사북읍 하이원길 57-3,#강원권 #관광지 #교육여행 #근대산업유산 #사북탄광 #사북탄광문화관광촌 #산업관광 #산업관광지 #석탄유물보존관 #아이와함께 #역사속으로 #역사이야기 #이색체험 #전시관 #체험프로그램 #체험학습 #탄광문화관광촌 #탄광촌,19,92,37.2208846598005,128.815723100537,2
92,5,함백산,강원특별자치도 태백시 혈동,#강원권 #경치여행 #경치좋은곳 #관광지 #등산 #새해맞이 #자연 #자연속으로 #함백산 #휴식하기좋은곳 #힐링여행,19,93,37.1175655529061,128.909509420756,2
93,1,월송정,경상북도 울진군 평해읍 월송정로 517,#관광지 #관동팔경 #역사 #역사공부 #역사관광지 #역사를품은곳 #역사문화재 #역사속 #역사속으로 #역사유적 #역사유적지 #역사이야기 #역사탐방 #역사탐험 #울진여행 #일출일몰명소,20,94,36.7438305963348,129.468713303276,5
94,2,망양정,경상북도 울진군 근남면 산포리,#가족여행 #경상권 #경치좋은곳 #관광지 #관동팔경 #망양해수욕장 #문화재 #역사 #역사공부 #역사를품은곳 #역사속 #역사속으로 #역사여행 #역사이야기 #역사탐방 #역사탐험 #자연환경,20,95,36.9523831422733,129.40576229698,5
95,3,등기산스카이워크,경상북도 울진군 후포면 후포리,#2024_여행가는달과함께하는_발도장여행지 #가족과함께 #경치여행 #경치좋은곳 #관광지 #구름다리 #등기산 #등기산공원 #바다경치 #바다내음 #산책코스 #스카이워크 #연인과함께 #전망대 #휴식공간 #휴식여행 #휴식하기좋은곳,20,96,36.6918636021057,129.446685561923,5
96,4,울진 후포항,경상북도 울진군 후포면 등기산길 29,#2024_여행가는달과함께하는_발도장여행지 #경상권 #관광지 #등기산 #울진가볼만한곳 #울진여행 #자연 #후포등대 #후포항 #후포해수욕장,20,97,36.6807872075426,129.461918576948,5
97,5,후포해수욕장,경상북도 울진군 후포면 삼율리,#가족여행 #경상권 #관광지 #바다풍경 #여름여행 #울진여행 #울진해수욕장 #자연 #피서여행 #후포등대 #후포항,20,98,36.687836722481,129.427765453558,5
98,1,변산해수욕장,전북특별자치도 부안군 변산면 변산로 2076,#2024_여행가는달과함께하는_발도장여행지 #가족과함께 #관광지 #문화관광해설사 #바다 #변산해수욕장 #여름피서지 #자연 #자연좋은곳 #자연환경 #전라권 #휴식여행 #휴식하기 #휴식하기좋은곳,21,99,35.6812796,126.531507,6
99,2,고사포해수욕장,전북특별자치도 부안군 변산면 노루목길 8-8,#가족과함께 #가족여행 #관광지 #바다풍경 #부안여행 #여름피서지 #자연 #자연속으로 #자연여행 #자연좋은곳 #자연풍경 #자연환경 #해수욕장 #휴식하기좋은곳 #휴양여행 #힐링여행,21,100,35.6638860222773,126.510371333515,6
100,3,채석강 (전북 서해안 국가지질공원),전북특별자치도 부안군 변산면 변산해변로 1,#2024_여행가는달과함께하는_발도장여행지 #가족여행 #관광지 #국가지질공원 #바다풍경 #부안채석강 #연중무휴 #자연 #자연관광지 #자연발생 #자연속으로 #자연여행 #자연좋은곳 #자연환경 #전라권 #전북_서해안_국가지질공원 #지질공원 #지질명소 #채석강 #해식절벽,21,101,35.6282989375514,126.471015218673,6
101,4,상록해수욕장,전북특별자치도 부안군 변산면 변산로 3210-16,#가족여행 #관광지 #바다풍경 #상록해수욕장 #아이와함께 #여름방학가볼만한곳 #여름여행 #여름휴가 #연인과함께 #자연 #친구와함께 #피서여행,21,102,35.6006466345144,126.482227158741,6
102,5,곰소항,전북특별자치도 부안군 진서면 곰소리,#가족과함께 #가족여행 #곰소염전 #곰소젓갈 #곰소항 #곰소항구 #관광지 #부안가볼만한곳 #자연 #짠내나는여행 #친구와함께,21,103,35.5953179551672,126.609623719114,6
103,1,모래미 해변,전라남도 영광군 백수읍 해안로 1389,#관광지 #영광여행 #영광해변 #영광해수욕장 #자연 #자연관광지 #전라권 #한시마을,22,104,35.3632070109309,126.415609305583,6
104,2,백수해안공원,전라남도 영광군 백수읍 백암리 223-2,#관광지 #영광 #해상공원,22,105,35.3255821216842,126.37901812274,6
105,3,영광노을전시관,전라남도 영광군 백수읍 해안로 957,#경치좋은곳 #노을전시관 #문화시설 #바다경치 #바다풍경 #산책길 #산책하기 #산책하기좋은곳 #숙박대전_가볼만한곳 #숙박대전_추천기사 #자연좋은곳 #전라권 #전시관 #해맞이&해돋이&해넘이여행,22,106,35.353731926146,126.38928135481,6
106,4,백수해안도로 노을전망대,전라남도 영광군 백수읍 대신리,#가족과함께 #관광지 #낙조 #당일치기여행 #백수해안도로,22,107,35.3505166058567,126.400266642509,6
107,1,학동흑진주몽돌해변,경상남도 거제시 동부면 학동6길 18-1,#가족과함께 #경상권 #관광지 #남녀노소 #레포츠 #몽돌해변 #사진찍기좋은곳 #사진촬영 #산책코스 #아이와함께 #연인과함께 #자연 #자연발생 #자연좋은곳 #자연체험 #자연환경 #학동흑진주몽돌해변 #휴식여행 #휴식하기좋은곳,23,108,34.7733041468499,128.640242599561,5
108,2,바람의 언덕,경상남도 거제시 남부면 도장포마을,#17_18한국관광100선 #19_20한국관광100선 #2024_여행가는달과함께하는_발도장여행지 #21_22한국관광100선 #거제바람의언덕 #경남 #경상권 #관광지 #동백나무군락 #동백나무숲길 #동백터널 #동백터널숲 #드라마촬영지 #바람의언덕 #자연 #한국관광100선,23,109,34.7439417,128.663203,5
109,3,신선대 전망대,경상남도 거제시 남부면 갈곶리,#가족과함께 #경상권 #경치좋은곳 #관광지 #드라마촬영지 #사진촬영명소 #신선대 #영화촬영지 #자연관광지 #자연속으로 #자연좋은곳 #자연환경 #전망대 #친구와함께 #해금강,23,110,34.7406311738545,128.672022241146,5
110,4,거제 학동리 동백나무 숲 및 팔색조 번식지,경상남도 거제시 동부면 거제대로 684-22,#가족여행 #거제시동백군락지 #거제팔색조 #거제학동리동백나무숲 #경상권 #관광지 #국가지정문화재 #동백나무 #동백나무숲 #자연 #자연관광지 #자연발생 #자연좋은곳 #자연환경 #천연기념물 #팔색조 #팔색조번식지 #학동리동백나무 #학동팔색조 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,23,111,34.7577614,128.641038,5
111,5,거제도 해금강,경상남도 거제시 남부면 갈곶리,#2024_여행가는달과함께하는_발도장여행지 #가족여행 #거제도해금강 #경상권 #관광지 #자연,23,112,34.7406311738545,128.672022241146,5
112,6,함목몽돌해변,경상남도 거제시 남부면 갈곶리,#거제가볼만한곳 #거제함목 #거제해수욕장 #경상권 #경치좋은곳 #관광지 #몽돌해수욕장 #바다풍경 #여름피서지 #연인과함께 #자연 #자연좋은곳 #친구와함께 #함목몽돌 #해금강,23,113,34.7406311738545,128.672022241146,5
113,1,호미곶 해맞이광장,경상북도 포항시 남구 호미곶면 해맞이로150번길 20,#2024_여행가는달과함께하는_발도장여행지 #경상권 #경치좋은곳 #관광지 #기념관 #바다경치 #바다풍경 #사진찍기 #사진찍기좋은곳 #상생의손 #아이와함께 #일출명소 #일출일몰명소 #자연환경 #해맞이 #호미곶 #호미곶해맞이광장,24,114,36.0778379128621,129.568256453096,5
114,2,구룡포 일본인 가옥거리,경상북도 포항시 남구 구룡포읍 구룡포길 153-1,#2024_여행가는달과함께하는_발도장여행지 #걷기좋은길 #경상권 #관광지 #구룡포일본인가옥거리 #나홀로여행 #데이트코스 #사계절 #역사관광지 #역사문화재 #역사속 #역사속으로 #역사이야기 #역사탐방 #역사탐험 #연인과함께 #인생샷 #체험,24,115,35.9905388592413,129.561599346426,5
115,3,구룡포항,경상북도 포항시 남구 구룡포읍 호미로 222-1,#가족과함께 #관광지 #구룡포 #구룡포근대역사관 #구룡포시장 #구룡포일본인가옥거리 #구룡포항 #남녀노소 #드라마 촬영지 #바다내음 #바다바람 #아이와함께 #포항가볼만한곳 #항구 #해산물,24,116,35.9892615174139,129.555611390462,5
116,1,정동진해변,강원특별자치도 강릉시 강동면 정동역길 17,#강원_가볼만한곳 #강원권 #강원도_여행지_추천 #관광지 #바다내음 #바다풍경 #바다풍경여행 #여름여행 #여름휴가 #연인과함께 #연중무휴 #자연 #정동진가볼만한곳 #정동진역 #정동진해변 #힐링여행,25,117,37.6913398885234,129.03282949125,2
117,2,주문진읍 BTS 앨범사진 촬영지 (버스정류장),강원특별자치도 강릉시 주문진읍 향호리,#2024_여행가는달과함께하는_발도장여행지 #BTS #BTS버스정류장 #bts여행 #BTS촬영지 #bts투어 #TV속촬영지여행 #강릉가볼만한곳 #관광지 #남녀노소 #사진찍기 #사진찍기좋은곳 #사진촬영 #사진촬영명소 #자연좋은곳 #자연풍경 #자연환경 #주문진읍 #주문진해변 #친구와함께 #향호해변,25,118,37.9037756186021,128.782777699283,2
118,3,하슬라아트월드,강원특별자치도 강릉시 강동면 율곡로 1441,#2024_여행가는달과함께하는_발도장여행지 #가족과함께 #강릉여행 #강원권 #강원권반려동물여행지 #관광지 #데이트코스 #미술관 #반려동물동반여행지 #복합문화공간 #산책길 #산책하기좋은곳 #연인과함께 #열린문화공간 #예술창작 #이색체험 #전망대 #전시관 #정동진 #종합예술 #친구와함께 #하슬라아트월드,25,119,37.7054583826871,129.007843904557,2
119,4,주문진해변,강원특별자치도 강릉시 주문진읍 주문북로 210,#가족여행 #강원_가볼만한곳 #강원권 #강원도_여행지_추천 #관광지 #기차여행 #나들이 #당일치기여행 #데이트코스 #바다풍경 #바다풍경여행 #서울근교여행 #아이와함께 #여름방학가볼만한곳 #여름여행 #연인과함께 #자연 #자연좋은곳 #주문진해변 #체험학습 #친구와함께 #힐링,25,120,37.910131525366,128.817676080292,2
120,5,강릉 경포해수욕장,강원특별자치도 강릉시 창해로 514,#2024_여행가는달과함께하는_발도장여행지 #강릉경포해수욕장 #강원권 #강원도_여행지_추천 #관광지 #바다경치 #바다풍경 #산불피해지역 #야간관광100선 #여름여행 #여름피서지 #여름휴가 #연중무휴 #자연 #친구와함께 #휴식여행 #휴식하기좋은곳,25,121,37.8057701120176,128.907481194757,2
121,6,강릉커피거리,강원특별자치도 강릉시 창해로14번길 20-1,#2023_설날_디저트맛집 #2024_여행가는달과함께하는_발도장여행지 #21_22한국관광100선 #23_24한국관광100선 #강릉가볼만한곳 #강릉커피거리 #강원권 #관광지 #데이트장소추천 #미식여행 #바다풍경 #안목카페거리 #안목해변 #야간관광100선 #연인과함께 #이색카페 #지역특화주전부리 #친구와함께 #커피거리 #한국관광100선,25,122,37.7726047009298,128.947338719945,2
122,1,삼척해변,강원특별자치도 삼척시 테마타운길 76,#가족여행 #강원권 #관광지 #기차여행 #나들이 #당일치기여행 #데이트코스 #바다풍경 #삼척해변 #서울근교여행 #아이와함께 #여름방학가볼만한곳 #여름여행 #연인과함께 #자연 #자연좋은곳 #체험학습 #친구와함께 #힐링,26,123,37.4684085599287,129.168353886384,2
123,2,월천해변,강원특별자치도 삼척시 원덕읍 월천리 178-1,#관광지 #바다경치 #여름피서지 #자연속으로 #자연여행 #자연좋은곳 #자연풍경 #자연환경 #휴식공간 #휴식여행 #휴식하기좋은곳 #힐링여행,26,124,37.1611689569142,129.353303229236,2
124,3,신남항,강원특별자치도 삼척시 원덕읍 신남길 127,#관광지,26,125,37.2670989007074,129.327879289472,2
125,4,삼척 해신당공원,강원특별자치도 삼척시 원덕읍 삼척로 1852-6,#가족여행 #강원권 #걷기길 #경치좋은곳 #관광지 #산책길 #산책하기 #산책하기좋은곳 #삼척해신당공원 #자연좋은곳 #전망좋은곳 #휴양여행 #힐링여행,26,126,37.2680172502562,129.327245702561,2
126,1,해금강테마박물관,경상남도 거제시 남부면 해금강로 120,#가족여행 #경상권 #교과서속여행 #문화시설 #박물관 #사계절 #실내여행지 #아이와함께 #작은박물관 #전시관 #체험학습 #추억여행 #해금강 #해금강테마박물관,27,127,34.7405570656169,128.662644411123,5
127,2,학동흑진주몽돌해변,경상남도 거제시 동부면 학동6길 18-1,#가족과함께 #경상권 #관광지 #남녀노소 #레포츠 #몽돌해변 #사진찍기좋은곳 #사진촬영 #산책코스 #아이와함께 #연인과함께 #자연 #자연발생 #자연좋은곳 #자연체험 #자연환경 #학동흑진주몽돌해변 #휴식여행 #휴식하기좋은곳,27,128,34.7733041468499,128.640242599561,5
128,3,도장포어촌체험마을,경상남도 거제시 남부면 도장포2길 24-1,#가족여행 #경상권 #관광지 #농어촌체험마을 #도장포어촌체험마을 #사진촬영명소 #어촌 #어촌마을 #어촌체험관광마을 #어촌체험마을 #자연좋은곳 #자연환경 #체험 #휴식공간 #휴식여행 #휴식하기 #휴식하기좋은곳,27,129,34.7416168372204,128.663763391784,5
129,4,거제도 해금강,경상남도 거제시 남부면 갈곶리,#2024_여행가는달과함께하는_발도장여행지 #가족여행 #거제도해금강 #경상권 #관광지 #자연,27,130,34.7406311738545,128.672022241146,5
130,1,옥계계곡,경상북도 영덕군 달산면 팔각산로,#가족여행 #경상권 #계곡 #관광지 #옥계계곡 #자연 #피서,28,131,36.3297145,129.258906,5
131,2,주산지(청송 국가지질공원),경상북도 청송군 주왕산면 주산지리,#2024_여행가는달과함께하는_발도장여행지 #23_24한국관광100선 #가족여행 #경상권 #관광지 #국가지질공원 #아이와함께 #연인과함께 #인생샷 #자연 #자연관광지 #자연발생 #자연속으로 #자연좋은곳 #자연풍경 #자연환경 #주산지 #지질공원 #지질명소 #청송_국가지질공원 #친구와함께 #한국관광100선 #휴양여행 #힐링,28,132,36.3741752397767,129.182595375202,5
